That’s So True
1732579200000,461726
1732665600000,473342
1732752000000,488383
1732838400000,502139
1732924800000,514431
1733011200000,528000
1733097600000,537495
1733184000000,547816
1733270400000,556675
1733356800000,566942
1733443200000,576645
1733529600000,588437
1733616000000,600650
1733702400000,608674
1733788800000,615036
1733875200000,620773
1733961600000,620773
1734048000000,632415
1734134400000,633214
1734220800000,633214
1734307200000,679593
1734393600000,679593
1734480000000,679593
1734566400000,679593
1734652800000,683723
1734739200000,683723
1734825600000,684038
1734912000000,684038
1734998400000,719658
1735084800000,719658
1735171200000,719658
1735257600000,719658
1735344000000,719642
1735430400000,719642
1735516800000,719642
1735603200000,719642
1735689600000,719634
1735776000000,719634
1735862400000,719634
1735948800000,719634
1736035200000,776479
1736121600000,776179
1736208000000,776179
1736294400000,776179
1736380800000,776179
1736467200000,776179
1736553600000,834519
1736640000000,834519
1736726400000,834501
1736812800000,1009956
1736899200000,1027905
1736985600000,1217364
1737072000000,1217364
1737158400000,1217250
1737244800000,1217250
1737331200000,1217250
1737417600000,1217250
1737504000000,1217250
1737590400000,1217250
1737676800000,1217250
1737763200000,1217250
1737849600000,1239395
1737936000000,1316518
1738022400000,1325913
1738108800000,1336650
1738195200000,1341077
1738281600000,1352686
1738368000000,1352823
1738454400000,1364980
1738540800000,1377338
1738627200000,1381490
1738713600000,1389247
1738800000000,1392408
1738886400000,1400977
1738972800000,1403852
1739059200000,1414116
1739145600000,1419746
1739232000000,1423090
1739318400000,1430532
1739404800000,1432326
1739491200000,1439786
1739577600000,1445379
1739664000000,1450335
1739750400000,1455300
1739836800000,1458272
1739923200000,1463218
1740009600000,1467316
1740096000000,1470941
1740182400000,1475759
1740268800000,1479998
Gracie Abrams
https://i.scdn.co/image/ab67616d00001e02adb7b5d711535f4ec8d9ee96
