Big Girls Don't Cry (Personal)
1732579200000,28418143
1732665600000,28084171
1732752000000,30531084
1732838400000,30626003
1732924800000,30524485
1733011200000,30489824
1733097600000,30425200
1733184000000,30610565
1733270400000,30483816
1733356800000,28144187
1733443200000,28003949
1733529600000,28237518
1733616000000,28540196
1733702400000,28589204
1733788800000,28708133
1733875200000,28886782
1733961600000,28871552
1734048000000,28410439
1734134400000,28357833
1734220800000,29048087
1734307200000,28805352
1734393600000,29113418
1734480000000,28907632
1734566400000,28686939
1734652800000,28674910
1734739200000,28311370
1734825600000,28901693
1734912000000,28991649
1734998400000,28910738
1735084800000,28640061
1735171200000,28606445
1735257600000,28706139
1735344000000,28859119
1735430400000,28726566
1735516800000,28833078
1735603200000,28805235
1735689600000,29031330
1735776000000,28691306
1735862400000,28596345
1735948800000,28697897
1736035200000,28904213
1736121600000,28864147
1736208000000,28661782
1736294400000,28468380
1736380800000,28092383
1736467200000,28567496
1736553600000,28836420
1736640000000,29090904
1736726400000,28875422
1736812800000,28940687
1736899200000,28857160
1736985600000,29097202
1737072000000,29101665
1737158400000,29050210
1737244800000,28904869
1737331200000,29074574
1737417600000,29092095
1737504000000,28812221
1737590400000,28671267
1737676800000,29073254
1737763200000,28809989
1737849600000,28883504
1737936000000,29056833
1738022400000,29040999
1738108800000,29029360
1738195200000,29134088
1738281600000,28908713
1738368000000,29019099
1738454400000,29070416
1738540800000,29069697
1738627200000,28640882
1738713600000,28640016
1738800000000,29115908
1738886400000,28932641
1738972800000,28323876
1739059200000,28732417
1739145600000,29027169
1739232000000,29017221
1739318400000,29209188
1739404800000,28855906
1739491200000,28601748
1739577600000,28657225
1739664000000,28280727
1739750400000,28566975
1739836800000,28433708
1739923200000,28571477
1740009600000,28417665
1740096000000,28923231
1740182400000,28887265
1740268800000,28617466
Fergie
https://i.scdn.co/image/ab67616d00001e0210591d448ff910d4275893a6
