Timestamp,Value
1732579200000,1832387
1732665600000,1659439
1732752000000,1659639
1732838400000,1692053
1732924800000,1691645
1733011200000,1699910
1733097600000,1827063
1733184000000,1827309
1733270400000,1878862
1733356800000,1879270
1733443200000,3949987
1733529600000,3993234
1733616000000,3959694
1733702400000,3962496
1733788800000,4065057
1733875200000,4282168
1733961600000,5316094
1734048000000,5322133
1734134400000,5358517
1734220800000,5340823
1734307200000,5413147
1734393600000,5391451
1734480000000,5424994
1734566400000,5365906
1734652800000,5424582
1734739200000,5427984
1734825600000,5332969
1734912000000,5360257
1734998400000,5276578
1735084800000,5260012
1735171200000,5030904
1735257600000,5030670
1735344000000,5263270
1735430400000,5250600
1735516800000,5034675
1735603200000,5028868
1735689600000,5030039
1735776000000,5029483
1735862400000,5029483
1735948800000,5102408
1736035200000,5796563
1736121600000,5815592
1736208000000,5635461
1736294400000,5824796
1736380800000,5841952
1736467200000,4812696
1736553600000,4818139
1736640000000,4833058
1736726400000,4837631
1736812800000,4837034
1736899200000,4832809
1736985600000,4842463
1737072000000,3962639
1737158400000,4326732
1737244800000,4302605
1737331200000,4309718
1737417600000,4322815
1737504000000,4279211
1737590400000,4323641
1737676800000,4614981
1737763200000,4640006
1737849600000,4653580
1737936000000,4647694
1738022400000,4635568
1738108800000,4658435
1738195200000,4656186
1738281600000,4545239
1738368000000,4694908
1738454400000,4697120
1738540800000,4694160
1738627200000,4646893
1738713600000,4646433
1738800000000,4646968
1738886400000,4649462
1738972800000,4658502
1739059200000,4804497
1739145600000,4794813
1739232000000,4574709
1739318400000,4468105
1739404800000,4470490
1739491200000,4230898
1739577600000,4393146
1739664000000,4161262
1739750400000,4131754
1739836800000,4049974
1739923200000,4044824
1740009600000,4045183
1740096000000,3637164
1740182400000,3654458
1740268800000,3654458
