Timestamp,Value
1732579200000,270995339
1732665600000,271093621
1732752000000,269496874
1732838400000,267869711
1732924800000,268569831
1733011200000,267868733
1733097600000,264713334
1733184000000,268237767
1733270400000,273706126
1733356800000,275043136
1733443200000,276683354
1733529600000,276546068
1733616000000,275948276
1733702400000,276222355
1733788800000,277701428
1733875200000,278130617
1733961600000,277895786
1734048000000,277020793
1734134400000,276334491
1734220800000,276840673
1734307200000,273822793
1734393600000,277446686
1734480000000,278067934
1734566400000,277543827
1734652800000,279415898
1734739200000,278258601
1734825600000,277351245
1734912000000,276012438
1734998400000,275807656
1735084800000,265408503
1735171200000,266499240
1735257600000,277237772
1735344000000,281050679
1735430400000,280407692
1735516800000,282859111
1735603200000,289259172
1735689600000,289369013
1735776000000,287573400
1735862400000,288617603
1735948800000,287465137
1736035200000,288498445
1736121600000,288091208
1736208000000,287444825
1736294400000,286465575
1736380800000,286006350
1736467200000,286540108
1736553600000,285485599
1736640000000,285425165
1736726400000,285782898
1736812800000,284875298
1736899200000,285720881
1736985600000,285559595
1737072000000,284835128
1737158400000,284795012
1737244800000,284497785
1737331200000,284678401
1737417600000,284368234
1737504000000,284434667
1737590400000,284706067
1737676800000,284171786
1737763200000,284267353
1737849600000,283637348
1737936000000,283900693
1738022400000,284030664
1738108800000,284512586
1738195200000,284460726
1738281600000,284923494
1738368000000,284576464
1738454400000,283990498
1738540800000,285169023
1738627200000,287155241
1738713600000,287621271
1738800000000,290174564
1738886400000,291129191
1738972800000,290688626
1739059200000,289320688
1739145600000,296359068
1739232000000,295987666
1739318400000,294549993
1739404800000,292542473
1739491200000,294218050
1739577600000,294369989
1739664000000,294390691
1739750400000,294003070
1739836800000,294370801
1739923200000,294817574
1740009600000,294919390
1740096000000,294242993
1740182400000,294296732
1740268800000,294163712
