Timestamp,Value
1732579200000,8804722
1732665600000,12900707
1732752000000,16243151
1732838400000,17745632
1732924800000,17889700
1733011200000,17969374
1733097600000,18370024
1733184000000,18170624
1733270400000,18208628
1733356800000,18053379
1733443200000,18470716
1733529600000,16878180
1733616000000,16897063
1733702400000,16924408
1733788800000,16478861
1733875200000,18269553
1733961600000,16453248
1734048000000,16812450
1734134400000,18282843
1734220800000,18448759
1734307200000,18230093
1734393600000,16374880
1734480000000,16374512
1734566400000,18533924
1734652800000,18100296
1734739200000,18116039
1734825600000,16305033
1734912000000,18286032
1734998400000,18156281
1735084800000,18166746
1735171200000,17942992
1735257600000,18555725
1735344000000,18731305
1735430400000,18756252
1735516800000,17708730
1735603200000,18979856
1735689600000,18983043
1735776000000,21234696
1735862400000,28676931
1735948800000,23373440
1736035200000,28898802
1736121600000,30173644
1736208000000,30069734
1736294400000,26799801
1736380800000,29211020
1736467200000,30001914
1736553600000,29920028
1736640000000,29963355
1736726400000,29929116
1736812800000,29528226
1736899200000,29189294
1736985600000,29258800
1737072000000,33932745
1737158400000,33962180
1737244800000,33989441
1737331200000,33987794
1737417600000,33022670
1737504000000,33183721
1737590400000,33411725
1737676800000,33905125
1737763200000,31831146
1737849600000,31778760
1737936000000,35894862
1738022400000,37870896
1738108800000,38314557
1738195200000,38343506
1738281600000,38371686
1738368000000,35032864
1738454400000,36885021
1738540800000,40312007
1738627200000,38469222
1738713600000,38445666
1738800000000,38030703
1738886400000,40782171
1738972800000,37477612
1739059200000,39224031
1739145600000,39336796
1739232000000,37241744
1739318400000,37427868
1739404800000,37444542
1739491200000,32995590
1739577600000,30794267
1739664000000,33034010
1739750400000,33054013
1739836800000,36809717
1739923200000,37016480
1740009600000,35695992
1740096000000,35186253
1740182400000,31645157
1740268800000,31645157
