Oblivion
1732579200000,14304825
1732665600000,14337727
1732752000000,14315223
1732838400000,14310649
1732924800000,14312568
1733011200000,14323687
1733097600000,14319942
1733184000000,14315680
1733270400000,14300612
1733356800000,14295226
1733443200000,14263544
1733529600000,14289774
1733616000000,14338425
1733702400000,14439501
1733788800000,14461993
1733875200000,14479135
1733961600000,14483275
1734048000000,14521430
1734134400000,14545647
1734220800000,14502586
1734307200000,14499679
1734393600000,14551979
1734480000000,14536695
1734566400000,14509206
1734652800000,14568909
1734739200000,14537480
1734825600000,14534406
1734912000000,14594982
1734998400000,14545186
1735084800000,14546419
1735171200000,14552538
1735257600000,14577723
1735344000000,14618471
1735430400000,14547440
1735516800000,14613256
1735603200000,14595355
1735689600000,14605492
1735776000000,14572662
1735862400000,14586931
1735948800000,14530683
1736035200000,14553911
1736121600000,14572789
1736208000000,14551748
1736294400000,14566644
1736380800000,14553830
1736467200000,14574456
1736553600000,14575286
1736640000000,14565489
1736726400000,14578787
1736812800000,14576373
1736899200000,14565180
1736985600000,14612641
1737072000000,14657882
1737158400000,14625711
1737244800000,14628814
1737331200000,14630017
1737417600000,14675284
1737504000000,14599781
1737590400000,14596826
1737676800000,14593611
1737763200000,14664753
1737849600000,14614605
1737936000000,14641829
1738022400000,14643412
1738108800000,14647509
1738195200000,14547078
1738281600000,14555120
1738368000000,14592535
1738454400000,14554463
1738540800000,14545884
1738627200000,14575070
1738713600000,14577307
1738800000000,14604573
1738886400000,14625025
1738972800000,14605360
1739059200000,14575537
1739145600000,14593993
1739232000000,14594510
1739318400000,14601132
1739404800000,14654093
1739491200000,14672618
1739577600000,14692625
1739664000000,14635868
1739750400000,14624508
1739836800000,14474795
1739923200000,14702659
1740009600000,14463569
1740096000000,14807356
1740182400000,14805725
1740268800000,14814532
Grimes
https://i.scdn.co/image/ab67616d00001e02918fee4073aa392349123e63
