All The Stars (with SZA)
1732579200000,62448565
1732665600000,62505717
1732752000000,62541732
1732838400000,62528786
1732924800000,62549591
1733011200000,62531303
1733097600000,62612881
1733184000000,62002736
1733270400000,62140894
1733356800000,62128693
1733443200000,62066315
1733529600000,62590646
1733616000000,62800457
1733702400000,63171038
1733788800000,62902131
1733875200000,63254864
1733961600000,63330647
1734048000000,63739385
1734134400000,63917399
1734220800000,63721262
1734307200000,63677942
1734393600000,63556782
1734480000000,63321791
1734566400000,63798124
1734652800000,63439596
1734739200000,63454150
1734825600000,64010682
1734912000000,63756714
1734998400000,63949288
1735084800000,64026755
1735171200000,63956932
1735257600000,63703238
1735344000000,63732539
1735430400000,63722738
1735516800000,63424811
1735603200000,63745576
1735689600000,63751440
1735776000000,63742020
1735862400000,63739690
1735948800000,63770022
1736035200000,63800003
1736121600000,63734766
1736208000000,63808500
1736294400000,63896397
1736380800000,64144648
1736467200000,64175632
1736553600000,64247180
1736640000000,64174505
1736726400000,64252586
1736812800000,63997318
1736899200000,63657961
1736985600000,64011057
1737072000000,63957769
1737158400000,63969749
1737244800000,63974921
1737331200000,64030693
1737417600000,63931371
1737504000000,63646328
1737590400000,63654504
1737676800000,63986931
1737763200000,63763379
1737849600000,63976892
1737936000000,64059204
1738022400000,67686543
1738108800000,67771190
1738195200000,68525992
1738281600000,68525597
1738368000000,64261931
1738454400000,64063539
1738540800000,67404098
1738627200000,85335674
1738713600000,86558313
1738800000000,88882182
1738886400000,89503408
1738972800000,88728324
1739059200000,89572661
1739145600000,90320742
1739232000000,96103399
1739318400000,103047645
1739404800000,100635285
1739491200000,105983976
1739577600000,107254187
1739664000000,107613026
1739750400000,108272151
1739836800000,108766552
1739923200000,107806940
1740009600000,109418038
1740096000000,109086870
1740182400000,109630892
1740268800000,111052106
Kendrick Lamar, SZA
https://i.scdn.co/image/ab67616d00001e02c027ad28821777b00dcaa888
