Timestamp,Value
1732579200000,602272
1732665600000,675870
1732752000000,683910
1732838400000,683910
1732924800000,679554
1733011200000,679554
1733097600000,675870
1733184000000,675870
1733270400000,675870
1733356800000,675870
1733443200000,671514
1733529600000,675058
1733616000000,675616
1733702400000,676385
1733788800000,680741
1733875200000,681293
1733961600000,677439
1734048000000,677439
1734134400000,682077
1734220800000,682077
1734307200000,686296
1734393600000,681795
1734480000000,682077
1734566400000,684676
1734652800000,682077
1734739200000,687313
1734825600000,689836
1734912000000,689836
1734998400000,692435
1735084800000,692435
1735171200000,694337
1735257600000,694337
1735344000000,694337
1735430400000,694337
1735516800000,694055
1735603200000,689554
1735689600000,689979
1735776000000,691848
1735862400000,691848
1735948800000,691848
1736035200000,691848
1736121600000,693893
1736208000000,693893
1736294400000,720770
1736380800000,701430
1736467200000,702829
1736553600000,704868
1736640000000,705981
1736726400000,705981
1736812800000,706414
1736899200000,706414
1736985600000,635415
1737072000000,648973
1737158400000,642018
1737244800000,642018
1737331200000,642115
1737417600000,642115
1737504000000,642558
1737590400000,642558
1737676800000,645458
1737763200000,650735
1737849600000,651017
1737936000000,651854
1738022400000,654000
1738108800000,654000
1738195200000,654000
1738281600000,654000
1738368000000,666539
1738454400000,670781
1738540800000,670781
1738627200000,673001
1738713600000,673001
1738800000000,672670
1738886400000,798150
1738972800000,809087
1739059200000,809087
1739145600000,830792
1739232000000,856745
1739318400000,934829
1739404800000,934829
1739491200000,942373
1739577600000,935148
1739664000000,945065
1739750400000,937489
1739836800000,978971
1739923200000,1017057
1740009600000,1017057
1740096000000,1017946
1740182400000,1010019
1740268800000,1010019
