Timestamp,Value
1732579200000,51188888
1732665600000,51251556
1732752000000,34070101
1732838400000,33325885
1732924800000,31056966
1733011200000,30678062
1733097600000,30588779
1733184000000,45656994
1733270400000,27740764
1733356800000,27506875
1733443200000,27323307
1733529600000,27287437
1733616000000,27253316
1733702400000,27268941
1733788800000,27185747
1733875200000,27501846
1733961600000,27592312
1734048000000,46763569
1734134400000,29379573
1734220800000,29484603
1734307200000,30213681
1734393600000,49702664
1734480000000,47951395
1734566400000,54333513
1734652800000,58907206
1734739200000,41496932
1734825600000,38152160
1734912000000,41462932
1734998400000,41460863
1735084800000,38094842
1735171200000,37667862
1735257600000,39817485
1735344000000,59684584
1735430400000,59336417
1735516800000,59554490
1735603200000,59729241
1735689600000,60171269
1735776000000,60340694
1735862400000,62760690
1735948800000,62747447
1736035200000,62809042
1736121600000,63032255
1736208000000,63193133
1736294400000,63213873
1736380800000,63509797
1736467200000,63636917
1736553600000,63390448
1736640000000,65787514
1736726400000,64466483
1736812800000,64625924
1736899200000,65266448
1736985600000,65408738
1737072000000,65626303
1737158400000,65282209
1737244800000,65345522
1737331200000,65239535
1737417600000,65336887
1737504000000,65009700
1737590400000,67364231
1737676800000,64934281
1737763200000,65176012
1737849600000,64867737
1737936000000,65115959
1738022400000,64855476
1738108800000,65500401
1738195200000,66358829
1738281600000,58978629
1738368000000,58634137
1738454400000,58033484
1738540800000,58880796
1738627200000,58421455
1738713600000,58398385
1738800000000,58661327
1738886400000,59249760
1738972800000,59131296
1739059200000,59269704
1739145600000,59844886
1739232000000,59518693
1739318400000,59458076
1739404800000,59433615
1739491200000,93448549
1739577600000,73842020
1739664000000,93150403
1739750400000,93225285
1739836800000,92659906
1739923200000,92701295
1740009600000,92788844
1740096000000,92956512
1740182400000,74152773
1740268800000,74152773
