Timestamp,Value
1732579200000,10256525
1732665600000,10250148
1732752000000,10244560
1732838400000,10216763
1732924800000,10254378
1733011200000,10276627
1733097600000,10251484
1733184000000,10278332
1733270400000,10303483
1733356800000,10301025
1733443200000,10270235
1733529600000,10314516
1733616000000,10399322
1733702400000,10465157
1733788800000,10450026
1733875200000,10461928
1733961600000,10485322
1734048000000,10469944
1734134400000,10477583
1734220800000,10466999
1734307200000,10436962
1734393600000,10463355
1734480000000,10314417
1734566400000,10283006
1734652800000,10319909
1734739200000,10305673
1734825600000,10315580
1734912000000,10273089
1734998400000,10247592
1735084800000,10280456
1735171200000,10295175
1735257600000,10304344
1735344000000,10323595
1735430400000,10287443
1735516800000,10308954
1735603200000,10288457
1735689600000,10282946
1735776000000,10285572
1735862400000,10285906
1735948800000,10299628
1736035200000,10272923
1736121600000,10302849
1736208000000,10312176
1736294400000,10311128
1736380800000,10283731
1736467200000,10291025
1736553600000,10322884
1736640000000,10291917
1736726400000,10313428
1736812800000,10283477
1736899200000,10283148
1736985600000,10321137
1737072000000,14716609
1737158400000,14745620
1737244800000,14788697
1737331200000,14808923
1737417600000,14823912
1737504000000,14862678
1737590400000,14873082
1737676800000,14840742
1737763200000,14819163
1737849600000,14825789
1737936000000,14835365
1738022400000,14807413
1738108800000,14800925
1738195200000,14808450
1738281600000,14811430
1738368000000,14877101
1738454400000,14900283
1738540800000,14835819
1738627200000,14967319
1738713600000,15001204
1738800000000,14982866
1738886400000,15060838
1738972800000,15200380
1739059200000,15197003
1739145600000,15233891
1739232000000,15200769
1739318400000,15080771
1739404800000,15073018
1739491200000,15040091
1739577600000,15052587
1739664000000,15109326
1739750400000,15077612
1739836800000,15107987
1739923200000,15046420
1740009600000,15081194
1740096000000,14956372
1740182400000,14981020
1740268800000,14981020
