Timestamp,Value
1732579200000,1451990
1732665600000,1451990
1732752000000,1451990
1732838400000,1451990
1732924800000,1451990
1733011200000,1451990
1733097600000,1520005
1733184000000,1520005
1733270400000,1520005
1733356800000,1520005
1733443200000,1520005
1733529600000,1520005
1733616000000,1520005
1733702400000,1607854
1733788800000,1607854
1733875200000,1607854
1733961600000,1607854
1734048000000,1607854
1734134400000,1607854
1734220800000,1607854
1734307200000,1607854
1734393600000,1607854
1734480000000,1607854
1734566400000,1607854
1734652800000,1607854
1734739200000,1607854
1734825600000,1607854
1734912000000,1607854
1734998400000,1607854
1735084800000,1607854
1735171200000,1607854
1735257600000,1607854
1735344000000,1607854
1735430400000,1607854
1735516800000,1607854
1735603200000,1607854
1735689600000,1607854
1735776000000,1607854
1735862400000,1607854
1735948800000,1607854
1736035200000,1607854
1736121600000,1607854
1736208000000,1607854
1736294400000,1607854
1736380800000,1607854
1736467200000,1607854
1736553600000,1607854
1736640000000,1607854
1736726400000,1607854
1736812800000,1607854
1736899200000,1607854
1736985600000,1607854
1737072000000,1607854
1737158400000,1607854
1737244800000,1607854
1737331200000,1607854
1737417600000,1607854
1737504000000,1607854
1737590400000,1607854
1737676800000,1607854
1737763200000,1607854
1737849600000,1607854
1737936000000,1607854
1738022400000,1607854
1738108800000,1607854
1738195200000,1607854
1738281600000,1607854
1738368000000,1607854
1738454400000,1607854
1738540800000,1607854
1738627200000,1607854
1738713600000,1607854
1738800000000,1607854
1738886400000,1607854
1738972800000,1607854
1739059200000,1607854
1739145600000,1607854
1739232000000,1607854
1739318400000,1607854
1739404800000,2403901
1739491200000,2403901
1739577600000,2403901
1739664000000,2403901
1739750400000,2403901
1739836800000,2403901
1739923200000,2403901
1740009600000,2403901
1740096000000,2403901
1740182400000,2403901
1740268800000,2403901
