Timestamp,Value
1732579200000,3828156
1732665600000,3828360
1732752000000,3828360
1732838400000,3829916
1732924800000,3833153
1733011200000,3834160
1733097600000,3835120
1733184000000,3835115
1733270400000,3834124
1733356800000,3831545
1733443200000,3830585
1733529600000,3836745
1733616000000,3840862
1733702400000,3834206
1733788800000,3833611
1733875200000,3835340
1733961600000,3831496
1734048000000,3777815
1734134400000,3782190
1734220800000,3782190
1734307200000,3781794
1734393600000,3781794
1734480000000,3777648
1734566400000,3778096
1734652800000,3778096
1734739200000,3778096
1734825600000,3778096
1734912000000,3772122
1734998400000,3771645
1735084800000,3771645
1735171200000,3771645
1735257600000,3771645
1735344000000,3771645
1735430400000,3771645
1735516800000,3771645
1735603200000,3771645
1735689600000,3784945
1735776000000,3784945
1735862400000,2967296
1735948800000,2969712
1736035200000,2968866
1736121600000,2968866
1736208000000,2968866
1736294400000,2961485
1736380800000,2961485
1736467200000,2962903
1736553600000,2961923
1736640000000,2958301
1736726400000,2958301
1736812800000,2958301
1736899200000,2958301
1736985600000,2958301
1737072000000,2958301
1737158400000,2958301
1737244800000,2958301
1737331200000,2958301
1737417600000,2958301
1737504000000,2945001
1737590400000,2946315
1737676800000,2949167
1737763200000,2949167
1737849600000,2949167
1737936000000,2949167
1738022400000,2951577
1738108800000,2951577
1738195200000,2951577
1738281600000,572109
1738368000000,572109
1738454400000,572496
1738540800000,572496
1738627200000,572260
1738713600000,573083
1738800000000,573083
1738886400000,573083
1738972800000,573363
1739059200000,573363
1739145600000,578170
1739232000000,578170
1739318400000,578170
1739404800000,578170
1739491200000,578170
1739577600000,578170
1739664000000,578170
1739750400000,578170
1739836800000,577639
1739923200000,577639
1740009600000,577925
1740096000000,514596
1740182400000,514311
1740268800000,514311
