Timestamp,Value
1732579200000,75574537
1732665600000,76907941
1732752000000,77696660
1732838400000,85859274
1732924800000,83662062
1733011200000,82958838
1733097600000,82287377
1733184000000,84113858
1733270400000,94886495
1733356800000,93705917
1733443200000,92789814
1733529600000,95061337
1733616000000,92769155
1733702400000,93118493
1733788800000,98798351
1733875200000,96811173
1733961600000,97022646
1734048000000,98145336
1734134400000,97886182
1734220800000,97903768
1734307200000,97858866
1734393600000,97261387
1734480000000,95399938
1734566400000,95770243
1734652800000,99818081
1734739200000,99391557
1734825600000,98083752
1734912000000,80630172
1734998400000,80616470
1735084800000,80575811
1735171200000,77868379
1735257600000,98120977
1735344000000,100106835
1735430400000,100972318
1735516800000,98288314
1735603200000,99345675
1735689600000,99806162
1735776000000,98926063
1735862400000,137554558
1735948800000,137632394
1736035200000,137586509
1736121600000,138106281
1736208000000,137914962
1736294400000,141226966
1736380800000,141275343
1736467200000,141711869
1736553600000,141632746
1736640000000,141739814
1736726400000,139515209
1736812800000,141619694
1736899200000,141757718
1736985600000,137955834
1737072000000,142753526
1737158400000,140611212
1737244800000,140630225
1737331200000,140834731
1737417600000,143078869
1737504000000,143157236
1737590400000,143541762
1737676800000,142642985
1737763200000,140483006
1737849600000,140438682
1737936000000,139335688
1738022400000,140173730
1738108800000,140363441
1738195200000,140363382
1738281600000,140672771
1738368000000,140498304
1738454400000,140419694
1738540800000,140795553
1738627200000,140970085
1738713600000,143102244
1738800000000,143954373
1738886400000,144563881
1738972800000,144450091
1739059200000,144246542
1739145600000,146121052
1739232000000,151981485
1739318400000,152918592
1739404800000,154547370
1739491200000,157261123
1739577600000,156580176
1739664000000,156691574
1739750400000,157098750
1739836800000,155547483
1739923200000,155820842
1740009600000,156560021
1740096000000,156458079
1740182400000,155468508
1740268800000,155468508
