Timestamp,Value
1732579200000,46284210
1732665600000,46260669
1732752000000,46274046
1732838400000,46210411
1732924800000,46218913
1733011200000,46063092
1733097600000,46071296
1733184000000,46052490
1733270400000,46051749
1733356800000,46039435
1733443200000,46151829
1733529600000,46476289
1733616000000,46524506
1733702400000,46581597
1733788800000,46623331
1733875200000,46722427
1733961600000,46756773
1734048000000,46089854
1734134400000,46253213
1734220800000,46227751
1734307200000,46186801
1734393600000,46266874
1734480000000,45765743
1734566400000,46104760
1734652800000,46142774
1734739200000,46219213
1734825600000,46204455
1734912000000,46325996
1734998400000,46254209
1735084800000,46274912
1735171200000,46071091
1735257600000,46193385
1735344000000,46058191
1735430400000,46052746
1735516800000,45814522
1735603200000,45615579
1735689600000,45731615
1735776000000,45679864
1735862400000,45707013
1735948800000,46014190
1736035200000,45985880
1736121600000,46064040
1736208000000,46135057
1736294400000,46158328
1736380800000,45993586
1736467200000,46074717
1736553600000,45951611
1736640000000,46044218
1736726400000,46131797
1736812800000,46138548
1736899200000,46063706
1736985600000,46133646
1737072000000,46151638
1737158400000,46100427
1737244800000,46039954
1737331200000,46129152
1737417600000,46098167
1737504000000,46185677
1737590400000,45928087
1737676800000,46156594
1737763200000,46275032
1737849600000,46025786
1737936000000,46285226
1738022400000,46053153
1738108800000,46289816
1738195200000,46275673
1738281600000,47073993
1738368000000,47094674
1738454400000,47034431
1738540800000,46959297
1738627200000,47075406
1738713600000,47256917
1738800000000,47272156
1738886400000,47292182
1738972800000,47172427
1739059200000,47258412
1739145600000,48177131
1739232000000,49295300
1739318400000,49364230
1739404800000,49396753
1739491200000,53144311
1739577600000,53471013
1739664000000,53468017
1739750400000,53373368
1739836800000,53246996
1739923200000,53308381
1740009600000,53381774
1740096000000,53530872
1740182400000,53609779
1740268800000,53609779
