Timestamp,Value
1732579200000,340756
1732665600000,348442
1732752000000,348442
1732838400000,348442
1732924800000,349702
1733011200000,349702
1733097600000,350761
1733184000000,360091
1733270400000,369175
1733356800000,374898
1733443200000,375339
1733529600000,370091
1733616000000,377257
1733702400000,378615
1733788800000,378615
1733875200000,393582
1733961600000,396522
1734048000000,396522
1734134400000,398168
1734220800000,404281
1734307200000,405433
1734393600000,405433
1734480000000,406576
1734566400000,483444
1734652800000,481065
1734739200000,519371
1734825600000,520788
1734912000000,520788
1734998400000,522085
1735084800000,522085
1735171200000,522085
1735257600000,522085
1735344000000,530206
1735430400000,524466
1735516800000,529596
1735603200000,534943
1735689600000,534943
1735776000000,536839
1735862400000,531783
1735948800000,559234
1736035200000,553665
1736121600000,560661
1736208000000,565986
1736294400000,572428
1736380800000,565986
1736467200000,566471
1736553600000,573451
1736640000000,563272
1736726400000,566748
1736812800000,567301
1736899200000,569623
1736985600000,565874
1737072000000,572316
1737158400000,571614
1737244800000,571614
1737331200000,580019
1737417600000,574279
1737504000000,580019
1737590400000,580312
1737676800000,580613
1737763200000,579826
1737849600000,580139
1737936000000,585879
1738022400000,586967
1738108800000,581227
1738195200000,585550
1738281600000,575646
1738368000000,579218
1738454400000,574595
1738540800000,580695
1738627200000,581936
1738713600000,581643
1738800000000,576588
1738886400000,963698
1738972800000,965825
1739059200000,967936
1739145600000,1076414
1739232000000,1071729
1739318400000,1375058
1739404800000,1382207
1739491200000,1424531
1739577600000,1394708
1739664000000,1394928
1739750400000,1615927
1739836800000,1587184
1739923200000,1511474
1740009600000,1757713
1740096000000,1653672
1740182400000,1829681
1740268800000,1829681
