Timestamp,Value
1732579200000,62432900
1732665600000,62490042
1732752000000,62526039
1732838400000,62513094
1732924800000,62533881
1733011200000,62515604
1733097600000,62597159
1733184000000,61987161
1733270400000,62125287
1733356800000,62113096
1733443200000,62050789
1733529600000,62574979
1733616000000,62784720
1733702400000,63155277
1733788800000,62886425
1733875200000,63238772
1733961600000,63314503
1734048000000,63723149
1734134400000,63901159
1734220800000,63705042
1734307200000,63661735
1734393600000,63540597
1734480000000,63305657
1734566400000,63781867
1734652800000,63423379
1734739200000,63437918
1734825600000,63994357
1734912000000,63740435
1734998400000,63932977
1735084800000,64010417
1735171200000,63940613
1735257600000,63686982
1735344000000,63716297
1735430400000,63706500
1735516800000,63408593
1735603200000,63729296
1735689600000,63735160
1735776000000,63725741
1735862400000,63723412
1735948800000,63753613
1736035200000,63783298
1736121600000,63718061
1736208000000,63791794
1736294400000,63879648
1736380800000,64127829
1736467200000,64158675
1736553600000,64230210
1736640000000,64157572
1736726400000,64235600
1736812800000,63980399
1736899200000,63641028
1736985600000,63994052
1737072000000,63940826
1737158400000,63952808
1737244800000,63957982
1737331200000,64013730
1737417600000,63914473
1737504000000,63629514
1737590400000,63637680
1737676800000,63970118
1737763200000,63746549
1737849600000,63959981
1737936000000,64042275
1738022400000,67669690
1738108800000,67754325
1738195200000,68509207
1738281600000,68508773
1738368000000,64245152
1738454400000,64046816
1738540800000,67387271
1738627200000,85318170
1738713600000,86540722
1738800000000,88864351
1738886400000,89485580
1738972800000,88710567
1739059200000,89554876
1739145600000,90302082
1739232000000,96084527
1739318400000,103027519
1739404800000,100615344
1739491200000,105962752
1739577600000,107232905
1739664000000,107591581
1739750400000,108250598
1739836800000,108744932
1739923200000,107785311
1740009600000,109396090
1740096000000,109064839
1740182400000,109608900
1740268800000,109608900
