Timestamp,Value
1733356800000,9293
1733443200000,4752266
1733529600000,4782023
1733616000000,4827700
1733702400000,4921275
1733788800000,4986784
1733875200000,8608615
1733961600000,8627611
1734048000000,16531864
1734134400000,16586075
1734220800000,16597043
1734307200000,17156887
1734393600000,17307895
1734480000000,17327195
1734566400000,17524570
1734652800000,18932881
1734739200000,19706114
1734825600000,19565040
1734912000000,19708265
1734998400000,23364394
1735084800000,23378833
1735171200000,23478917
1735257600000,23364775
1735344000000,23560973
1735430400000,23455997
1735516800000,23624121
1735603200000,23665638
1735689600000,23722672
1735776000000,25140073
1735862400000,25257177
1735948800000,25265643
1736035200000,25251329
1736121600000,25263498
1736208000000,25229866
1736294400000,25181910
1736380800000,25226194
1736467200000,25307128
1736553600000,25700942
1736640000000,25654523
1736726400000,26065005
1736812800000,24867148
1736899200000,24793905
1736985600000,24595219
1737072000000,24431999
1737158400000,24576348
1737244800000,24424346
1737331200000,24463508
1737417600000,22560900
1737504000000,22524398
1737590400000,22524960
1737676800000,22922769
1737763200000,22920375
1737849600000,22895909
1737936000000,22915875
1738022400000,22208381
1738108800000,22906743
1738195200000,21417538
1738281600000,21611106
1738368000000,21523053
1738454400000,21510858
1738540800000,21453068
1738627200000,21453370
1738713600000,21542902
1738800000000,21443097
1738886400000,21183045
1738972800000,21121231
1739059200000,21083188
1739145600000,21010684
1739232000000,21078166
1739318400000,21145664
1739404800000,21287914
1739491200000,21440362
1739577600000,21457656
1739664000000,21436384
1739750400000,21441459
1739836800000,21272209
1739923200000,21267542
1740009600000,21268314
1740096000000,21267281
1740182400000,21124296
1740268800000,21267281
