Timestamp,Value
1732579200000,103262561
1732665600000,101242516
1732752000000,101739301
1732838400000,100903392
1732924800000,94787352
1733011200000,94576143
1733097600000,94607633
1733184000000,96937983
1733270400000,100701370
1733356800000,104698797
1733443200000,122424849
1733529600000,105606805
1733616000000,104592292
1733702400000,104572522
1733788800000,104581904
1733875200000,104865782
1733961600000,105068300
1734048000000,105110639
1734134400000,105083212
1734220800000,101302508
1734307200000,101527747
1734393600000,101314892
1734480000000,101638504
1734566400000,101477153
1734652800000,101542433
1734739200000,101215512
1734825600000,101103185
1734912000000,100959899
1734998400000,100943675
1735084800000,101609153
1735171200000,100999790
1735257600000,105386746
1735344000000,105710157
1735430400000,105694701
1735516800000,105802126
1735603200000,105758275
1735689600000,105865185
1735776000000,106038659
1735862400000,106467415
1735948800000,106416448
1736035200000,106404382
1736121600000,106299266
1736208000000,102501873
1736294400000,103151718
1736380800000,103265913
1736467200000,102004201
1736553600000,101381799
1736640000000,104857601
1736726400000,105293847
1736812800000,101663719
1736899200000,102167590
1736985600000,105559523
1737072000000,103710028
1737158400000,100253083
1737244800000,103189564
1737331200000,103394925
1737417600000,103531953
1737504000000,103394865
1737590400000,103722307
1737676800000,103759829
1737763200000,103723304
1737849600000,104398959
1737936000000,103572143
1738022400000,104270253
1738108800000,103825303
1738195200000,104567102
1738281600000,104536574
1738368000000,103301196
1738454400000,103286710
1738540800000,104614645
1738627200000,127429592
1738713600000,132117118
1738800000000,132448531
1738886400000,135708105
1738972800000,135973146
1739059200000,135848737
1739145600000,138238202
1739232000000,159303470
1739318400000,170584303
1739404800000,176924013
1739491200000,189967833
1739577600000,190673481
1739664000000,187404922
1739750400000,190812534
1739836800000,193410048
1739923200000,195475478
1740009600000,196334060
1740096000000,199635947
1740182400000,198564826
1740268800000,198564826
