Timestamp,Value
1732579200000,16048823
1732665600000,16054424
1732752000000,16011850
1732838400000,16108890
1732924800000,16065385
1733011200000,16036601
1733097600000,16145477
1733184000000,16040382
1733270400000,16031412
1733356800000,16123439
1733443200000,16041763
1733529600000,16140668
1733616000000,16144775
1733702400000,16145306
1733788800000,16207293
1733875200000,16183463
1733961600000,16061585
1734048000000,16115219
1734134400000,16044010
1734220800000,15887682
1734307200000,16070112
1734393600000,13775631
1734480000000,13855170
1734566400000,14139922
1734652800000,13945244
1734739200000,14148615
1734825600000,14192196
1734912000000,14037661
1734998400000,14095192
1735084800000,14150563
1735171200000,14188766
1735257600000,14209600
1735344000000,14117154
1735430400000,13951473
1735516800000,14114948
1735603200000,14070603
1735689600000,14094145
1735776000000,14154801
1735862400000,14134946
1735948800000,14122740
1736035200000,14173209
1736121600000,14152001
1736208000000,14485944
1736294400000,14555430
1736380800000,14500260
1736467200000,14467425
1736553600000,14681856
1736640000000,14561107
1736726400000,13950077
1736812800000,14118585
1736899200000,14032959
1736985600000,13928208
1737072000000,13995473
1737158400000,13942530
1737244800000,13995467
1737331200000,14192207
1737417600000,14076824
1737504000000,14552807
1737590400000,14604682
1737676800000,14619220
1737763200000,14622217
1737849600000,14636849
1737936000000,14635546
1738022400000,14642524
1738108800000,14768128
1738195200000,14793697
1738281600000,16148167
1738368000000,16091333
1738454400000,16211948
1738540800000,15549569
1738627200000,15542915
1738713600000,15512591
1738800000000,15462217
1738886400000,15572591
1738972800000,15657519
1739059200000,15663756
1739145600000,15746950
1739232000000,15625857
1739318400000,15726680
1739404800000,15558686
1739491200000,15331262
1739577600000,15382619
1739664000000,15337174
1739750400000,15268111
1739836800000,15350423
1739923200000,14049448
1740009600000,14078671
1740096000000,14265402
1740182400000,14338778
1740268800000,14347162
