Timestamp,Value
1732579200000,6699484
1732665600000,6699484
1732752000000,6700165
1732838400000,6700165
1732924800000,6702399
1733011200000,6713209
1733097600000,6718013
1733184000000,6707104
1733270400000,6698387
1733356800000,6698387
1733443200000,6698705
1733529600000,6703157
1733616000000,6725226
1733702400000,6748672
1733788800000,6771448
1733875200000,6789767
1733961600000,6789850
1734048000000,6795930
1734134400000,6793377
1734220800000,6788846
1734307200000,6785846
1734393600000,6767411
1734480000000,6778473
1734566400000,6935524
1734652800000,6936683
1734739200000,6966540
1734825600000,6968972
1734912000000,6968972
1734998400000,6966540
1735084800000,6966540
1735171200000,6978190
1735257600000,6966560
1735344000000,6937056
1735430400000,6937056
1735516800000,6938466
1735603200000,6936958
1735689600000,6939508
1735776000000,6936843
1735862400000,6947905
1735948800000,6938166
1736035200000,6936658
1736121600000,6936607
1736208000000,6936607
1736294400000,6938056
1736380800000,6938056
1736467200000,6943866
1736553600000,6942317
1736640000000,6938270
1736726400000,6938270
1736812800000,6940580
1736899200000,6940580
1736985600000,6937570
1737072000000,6937978
1737158400000,6940008
1737244800000,6937738
1737331200000,6939246
1737417600000,6964813
1737504000000,6965082
1737590400000,6960368
1737676800000,6943270
1737763200000,6943270
1737849600000,6942059
1737936000000,6942059
1738022400000,6835476
1738108800000,6835476
1738195200000,6835137
1738281600000,6835137
1738368000000,6832979
1738454400000,6838050
1738540800000,6838050
1738627200000,6838990
1738713600000,6839519
1738800000000,6841323
1738886400000,6858465
1738972800000,6849965
1739059200000,6836921
1739145600000,6844267
1739232000000,6843990
1739318400000,6840270
1739404800000,6833484
1739491200000,6669582
1739577600000,6652288
1739664000000,6654850
1739750400000,6654850
1739836800000,6653589
1739923200000,6653589
1740009600000,6658905
1740096000000,6658905
1740182400000,6654007
1740268800000,6654007
