Timestamp,Value
1736899200000,28883
1736985600000,0
1737072000000,0
1737158400000,15005524
1737244800000,14968356
1737331200000,19223114
1737417600000,22779268
1737504000000,23321641
1737590400000,24229851
1737676800000,25488127
1737763200000,25578846
1737849600000,25617917
1737936000000,26311774
1738022400000,26381931
1738108800000,26406823
1738195200000,26438110
1738281600000,26759232
1738368000000,23440644
1738454400000,26849428
1738540800000,27046276
1738627200000,23141554
1738713600000,23483007
1738800000000,23161334
1738886400000,16948474
1738972800000,17310513
1739059200000,17303484
1739145600000,13527276
1739232000000,13007755
1739318400000,12945897
1739404800000,12915567
1739491200000,39815950
1739577600000,38373389
1739664000000,38259647
1739750400000,38389496
1739836800000,38101494
1739923200000,38091978
1740009600000,38178077
1740096000000,48803096
1740182400000,48734941
1740268800000,48791842
