Timestamp,Value
1732579200000,1182
1732665600000,1182
1732752000000,1181
1732838400000,1181
1732924800000,1184
1733011200000,1185
1733097600000,1193
1733184000000,1192
1733270400000,1188
1733356800000,1188
1733443200000,1189
1733529600000,1198
1733616000000,1219
1733702400000,1247
1733788800000,1257
1733875200000,1267
1733961600000,1267
1734048000000,1268
1734134400000,1267
1734220800000,1267
1734307200000,1265
1734393600000,1264
1734480000000,1265
1734566400000,1265
1734652800000,1267
1734739200000,1267
1734825600000,1268
1734912000000,1268
1734998400000,1267
1735084800000,1267
1735171200000,1268
1735257600000,1266
1735344000000,1265
1735430400000,1265
1735516800000,1266
1735603200000,1265
1735689600000,1267
1735776000000,1266
1735862400000,1267
1735948800000,1265
1736035200000,1264
1736121600000,1265
1736208000000,1265
1736294400000,1267
1736380800000,1267
1736467200000,1274
1736553600000,1273
1736640000000,1271
1736726400000,1271
1736812800000,1272
1736899200000,1272
1736985600000,1272
1737072000000,1274
1737158400000,1274
1737244800000,1274
1737331200000,1275
1737417600000,1277
1737504000000,1277
1737590400000,1277
1737676800000,1278
1737763200000,1278
1737849600000,1275
1737936000000,1275
1738022400000,1273
1738108800000,1273
1738195200000,1273
1738281600000,1273
1738368000000,1273
1738454400000,1275
1738540800000,1275
1738627200000,1275
1738713600000,1276
1738800000000,1276
1738886400000,1278
1738972800000,1275
1739059200000,1273
1739145600000,1295
1739232000000,1294
1739318400000,1293
1739404800000,1292
1739491200000,1278
1739577600000,1277
1739664000000,1280
1739750400000,1280
1739836800000,1280
1739923200000,1280
1740009600000,1284
1740096000000,1284
1740182400000,1282
1740268800000,1282
