7/11
1732579200000,4719
1732665600000,4718
1732752000000,4720
1732838400000,4720
1732924800000,4718
1733011200000,4718
1733097600000,4722
1733184000000,4720
1733270400000,4718
1733356800000,4717
1733443200000,4718
1733529600000,4799
1733616000000,4869
1733702400000,4999
1733788800000,5023
1733875200000,5052
1733961600000,5051
1734048000000,5052
1734134400000,5054
1734220800000,5055
1734307200000,5053
1734393600000,5053
1734480000000,5054
1734566400000,5058
1734652800000,5058
1734739200000,5059
1734825600000,5060
1734912000000,5060
1734998400000,5059
1735084800000,5059
1735171200000,5061
1735257600000,5062
1735344000000,5059
1735430400000,5060
1735516800000,5058
1735603200000,5057
1735689600000,5056
1735776000000,5057
1735862400000,5059
1735948800000,5057
1736035200000,5054
1736121600000,5056
1736208000000,5055
1736294400000,5055
1736380800000,5055
1736467200000,5066
1736553600000,5067
1736640000000,5066
1736726400000,5066
1736812800000,5065
1736899200000,5065
1736985600000,5069
1737072000000,5069
1737158400000,5067
1737244800000,5066
1737331200000,5069
1737417600000,5070
1737504000000,5071
1737590400000,5071
1737676800000,5074
1737763200000,5075
1737849600000,5072
1737936000000,5072
1738022400000,5075
1738108800000,5075
1738195200000,5070
1738281600000,5075
1738368000000,5076
1738454400000,5072
1738540800000,5071
1738627200000,5072
1738713600000,5073
1738800000000,5072
1738886400000,5074
1738972800000,5073
1739059200000,5072
1739145600000,5091
1739232000000,5089
1739318400000,5089
1739404800000,5089
1739491200000,5089
1739577600000,5091
1739664000000,5098
1739750400000,5096
1739836800000,5098
1739923200000,5098
1740009600000,5097
1740096000000,5098
1740182400000,5094
1740268800000,5093
Beyoncé
https://i.scdn.co/image/ab67616d00001e020d1d6e9325275f104f8e33f3
