Chest Pain (I Love)
1733356800000,1
1733443200000,14
1733529600000,20
1733616000000,49
1733702400000,56
1733788800000,50
1733875200000,56
1733961600000,90
1734048000000,105
1734134400000,108
1734220800000,111
1734307200000,135
1734393600000,149
1734480000000,166
1734566400000,167
1734652800000,180
1734739200000,192
1734825600000,194
1734912000000,241
1734998400000,287
1735084800000,292
1735171200000,294
1735257600000,297
1735344000000,300
1735430400000,305
1735516800000,316
1735603200000,319
1735689600000,321
1735776000000,325
1735862400000,328
1735948800000,335
1736035200000,333
1736121600000,336
1736208000000,343
1736294400000,344
1736380800000,339
1736467200000,360
1736553600000,363
1736640000000,360
1736726400000,364
1736812800000,355
1736899200000,347
1736985600000,349
1737072000000,339
1737158400000,340
1737244800000,338
1737331200000,335
1737417600000,334
1737504000000,332
1737590400000,330
1737676800000,340
1737763200000,334
1737849600000,332
1737936000000,326
1738022400000,320
1738108800000,321
1738195200000,318
1738281600000,318
1738368000000,311
1738454400000,309
1738540800000,304
1738627200000,305
1738713600000,306
1738800000000,302
1738886400000,300
1738972800000,294
1739059200000,294
1739145600000,299
1739232000000,303
1739318400000,359
1739404800000,362
1739491200000,366
1739577600000,367
1739664000000,363
1739750400000,361
1739836800000,385
1739923200000,385
1740009600000,385
1740096000000,384
1740182400000,383
1740268800000,383
Malcolm Todd
https://i.scdn.co/image/ab67616d00001e025661646011ef4469dc2c1a1d
